g1,g2,g3,g4,g5,l1,Geometry
0.8,0.7,0.8,0.7,0.7,21.0,0.8 0.7 0.8 0.7 0.7 21.0
0.8,0.7,0.8,0.7,0.8,21.0,0.8 0.7 0.8 0.7 0.8 21.0
0.8,0.7,0.8,0.8,0.4,21.0,0.8 0.7 0.8 0.8 0.4 21.0
0.8,0.7,0.8,0.8,0.5,21.0,0.8 0.7 0.8 0.8 0.5 21.0
0.8,0.7,0.8,0.8,0.6,21.0,0.8 0.7 0.8 0.8 0.6 21.0
0.8,0.7,0.8,0.8,0.7,21.0,0.8 0.7 0.8 0.8 0.7 21.0
0.8,0.7,0.8,0.8,0.8,21.0,0.8 0.7 0.8 0.8 0.8 21.0
0.8,0.7,0.7,0.4,0.4,21.0,0.8 0.7 0.7 0.4 0.4 21.0
0.8,0.7,0.7,0.4,0.5,21.0,0.8 0.7 0.7 0.4 0.5 21.0
0.8,0.7,0.7,0.4,0.6,21.0,0.8 0.7 0.7 0.4 0.6 21.0
0.8,0.7,0.7,0.4,0.7,21.0,0.8 0.7 0.7 0.4 0.7 21.0
0.8,0.7,0.7,0.4,0.8,21.0,0.8 0.7 0.7 0.4 0.8 21.0
0.8,0.7,0.7,0.5,0.4,21.0,0.8 0.7 0.7 0.5 0.4 21.0
0.8,0.7,0.7,0.5,0.5,21.0,0.8 0.7 0.7 0.5 0.5 21.0
0.8,0.7,0.7,0.5,0.6,21.0,0.8 0.7 0.7 0.5 0.6 21.0
0.8,0.7,0.7,0.5,0.7,21.0,0.8 0.7 0.7 0.5 0.7 21.0
0.8,0.7,0.7,0.5,0.8,21.0,0.8 0.7 0.7 0.5 0.8 21.0
0.8,0.7,0.7,0.6,0.4,21.0,0.8 0.7 0.7 0.6 0.4 21.0
0.8,0.7,0.7,0.6,0.5,21.0,0.8 0.7 0.7 0.6 0.5 21.0
0.8,0.7,0.7,0.6,0.6,21.0,0.8 0.7 0.7 0.6 0.6 21.0
0.8,0.7,0.7,0.6,0.7,21.0,0.8 0.7 0.7 0.6 0.7 21.0
0.8,0.7,0.7,0.6,0.8,21.0,0.8 0.7 0.7 0.6 0.8 21.0
0.8,0.7,0.7,0.7,0.4,21.0,0.8 0.7 0.7 0.7 0.4 21.0
0.8,0.7,0.7,0.7,0.5,21.0,0.8 0.7 0.7 0.7 0.5 21.0
0.8,0.7,0.7,0.7,0.6,21.0,0.8 0.7 0.7 0.7 0.6 21.0
0.8,0.7,0.7,0.7,0.7,21.0,0.8 0.7 0.7 0.7 0.7 21.0
0.8,0.7,0.7,0.7,0.8,21.0,0.8 0.7 0.7 0.7 0.8 21.0
0.8,0.7,0.7,0.8,0.4,21.0,0.8 0.7 0.7 0.8 0.4 21.0
0.8,0.7,0.7,0.8,0.5,21.0,0.8 0.7 0.7 0.8 0.5 21.0
0.8,0.7,0.7,0.8,0.6,21.0,0.8 0.7 0.7 0.8 0.6 21.0
0.8,0.7,0.7,0.8,0.7,21.0,0.8 0.7 0.7 0.8 0.7 21.0
0.8,0.7,0.7,0.8,0.8,21.0,0.8 0.7 0.7 0.8 0.8 21.0
0.8,0.7,0.6,0.4,0.4,21.0,0.8 0.7 0.6 0.4 0.4 21.0
0.8,0.7,0.6,0.4,0.5,21.0,0.8 0.7 0.6 0.4 0.5 21.0
0.8,0.7,0.6,0.4,0.6,21.0,0.8 0.7 0.6 0.4 0.6 21.0
0.8,0.7,0.6,0.4,0.7,21.0,0.8 0.7 0.6 0.4 0.7 21.0
0.8,0.7,0.6,0.4,0.8,21.0,0.8 0.7 0.6 0.4 0.8 21.0
0.8,0.7,0.6,0.5,0.4,21.0,0.8 0.7 0.6 0.5 0.4 21.0
0.8,0.7,0.6,0.5,0.5,21.0,0.8 0.7 0.6 0.5 0.5 21.0
0.8,0.7,0.6,0.5,0.6,21.0,0.8 0.7 0.6 0.5 0.6 21.0
0.8,0.7,0.6,0.5,0.7,21.0,0.8 0.7 0.6 0.5 0.7 21.0
0.8,0.7,0.6,0.5,0.8,21.0,0.8 0.7 0.6 0.5 0.8 21.0
0.8,0.7,0.6,0.6,0.4,21.0,0.8 0.7 0.6 0.6 0.4 21.0
0.8,0.7,0.6,0.6,0.5,21.0,0.8 0.7 0.6 0.6 0.5 21.0
0.8,0.7,0.6,0.6,0.6,21.0,0.8 0.7 0.6 0.6 0.6 21.0
0.8,0.7,0.6,0.6,0.7,21.0,0.8 0.7 0.6 0.6 0.7 21.0
0.8,0.7,0.6,0.6,0.8,21.0,0.8 0.7 0.6 0.6 0.8 21.0
0.8,0.7,0.6,0.7,0.4,21.0,0.8 0.7 0.6 0.7 0.4 21.0
0.8,0.7,0.6,0.7,0.5,21.0,0.8 0.7 0.6 0.7 0.5 21.0
0.8,0.7,0.6,0.7,0.6,21.0,0.8 0.7 0.6 0.7 0.6 21.0
0.8,0.7,0.6,0.7,0.7,21.0,0.8 0.7 0.6 0.7 0.7 21.0
0.8,0.7,0.6,0.7,0.8,21.0,0.8 0.7 0.6 0.7 0.8 21.0
0.8,0.7,0.6,0.8,0.4,21.0,0.8 0.7 0.6 0.8 0.4 21.0
0.8,0.7,0.6,0.8,0.5,21.0,0.8 0.7 0.6 0.8 0.5 21.0
0.8,0.7,0.6,0.8,0.6,21.0,0.8 0.7 0.6 0.8 0.6 21.0
0.8,0.7,0.6,0.8,0.7,21.0,0.8 0.7 0.6 0.8 0.7 21.0
0.8,0.7,0.6,0.8,0.8,21.0,0.8 0.7 0.6 0.8 0.8 21.0
0.8,0.7,0.5,0.4,0.4,21.0,0.8 0.7 0.5 0.4 0.4 21.0
0.8,0.7,0.5,0.4,0.5,21.0,0.8 0.7 0.5 0.4 0.5 21.0
0.8,0.7,0.5,0.4,0.6,21.0,0.8 0.7 0.5 0.4 0.6 21.0
0.8,0.7,0.5,0.4,0.7,21.0,0.8 0.7 0.5 0.4 0.7 21.0
0.8,0.7,0.5,0.4,0.8,21.0,0.8 0.7 0.5 0.4 0.8 21.0
0.8,0.7,0.5,0.5,0.4,21.0,0.8 0.7 0.5 0.5 0.4 21.0
0.8,0.7,0.5,0.5,0.5,21.0,0.8 0.7 0.5 0.5 0.5 21.0
0.8,0.7,0.5,0.5,0.6,21.0,0.8 0.7 0.5 0.5 0.6 21.0
0.8,0.7,0.5,0.5,0.7,21.0,0.8 0.7 0.5 0.5 0.7 21.0
0.8,0.7,0.5,0.5,0.8,21.0,0.8 0.7 0.5 0.5 0.8 21.0
0.8,0.7,0.5,0.6,0.4,21.0,0.8 0.7 0.5 0.6 0.4 21.0
0.8,0.7,0.5,0.6,0.5,21.0,0.8 0.7 0.5 0.6 0.5 21.0
0.8,0.7,0.5,0.6,0.6,21.0,0.8 0.7 0.5 0.6 0.6 21.0
0.8,0.7,0.5,0.6,0.7,21.0,0.8 0.7 0.5 0.6 0.7 21.0
0.8,0.7,0.5,0.6,0.8,21.0,0.8 0.7 0.5 0.6 0.8 21.0
0.8,0.7,0.5,0.7,0.4,21.0,0.8 0.7 0.5 0.7 0.4 21.0
0.8,0.7,0.5,0.7,0.5,21.0,0.8 0.7 0.5 0.7 0.5 21.0
0.8,0.7,0.5,0.7,0.6,21.0,0.8 0.7 0.5 0.7 0.6 21.0
0.8,0.7,0.5,0.7,0.7,21.0,0.8 0.7 0.5 0.7 0.7 21.0
0.8,0.7,0.5,0.7,0.8,21.0,0.8 0.7 0.5 0.7 0.8 21.0
0.8,0.7,0.5,0.8,0.4,21.0,0.8 0.7 0.5 0.8 0.4 21.0
0.8,0.7,0.5,0.8,0.5,21.0,0.8 0.7 0.5 0.8 0.5 21.0
0.8,0.7,0.5,0.8,0.6,21.0,0.8 0.7 0.5 0.8 0.6 21.0
0.8,0.7,0.5,0.8,0.7,21.0,0.8 0.7 0.5 0.8 0.7 21.0
0.8,0.7,0.5,0.8,0.8,21.0,0.8 0.7 0.5 0.8 0.8 21.0
0.8,0.7,0.4,0.4,0.4,21.0,0.8 0.7 0.4 0.4 0.4 21.0
0.8,0.7,0.4,0.4,0.5,21.0,0.8 0.7 0.4 0.4 0.5 21.0
0.8,0.7,0.4,0.4,0.6,21.0,0.8 0.7 0.4 0.4 0.6 21.0
0.8,0.7,0.4,0.4,0.7,21.0,0.8 0.7 0.4 0.4 0.7 21.0
0.8,0.7,0.4,0.4,0.8,21.0,0.8 0.7 0.4 0.4 0.8 21.0
0.8,0.7,0.4,0.5,0.4,21.0,0.8 0.7 0.4 0.5 0.4 21.0
0.8,0.7,0.4,0.5,0.5,21.0,0.8 0.7 0.4 0.5 0.5 21.0
0.8,0.7,0.4,0.5,0.6,21.0,0.8 0.7 0.4 0.5 0.6 21.0
0.8,0.7,0.4,0.5,0.7,21.0,0.8 0.7 0.4 0.5 0.7 21.0
0.8,0.7,0.4,0.5,0.8,21.0,0.8 0.7 0.4 0.5 0.8 21.0
0.8,0.7,0.4,0.6,0.4,21.0,0.8 0.7 0.4 0.6 0.4 21.0
0.8,0.7,0.4,0.6,0.5,21.0,0.8 0.7 0.4 0.6 0.5 21.0
0.8,0.7,0.4,0.6,0.6,21.0,0.8 0.7 0.4 0.6 0.6 21.0
0.8,0.7,0.4,0.6,0.7,21.0,0.8 0.7 0.4 0.6 0.7 21.0
0.8,0.7,0.4,0.6,0.8,21.0,0.8 0.7 0.4 0.6 0.8 21.0
0.8,0.7,0.4,0.7,0.4,21.0,0.8 0.7 0.4 0.7 0.4 21.0
0.8,0.7,0.4,0.7,0.5,21.0,0.8 0.7 0.4 0.7 0.5 21.0
0.8,0.7,0.4,0.7,0.6,21.0,0.8 0.7 0.4 0.7 0.6 21.0
0.8,0.7,0.4,0.7,0.7,21.0,0.8 0.7 0.4 0.7 0.7 21.0
0.8,0.7,0.4,0.7,0.8,21.0,0.8 0.7 0.4 0.7 0.8 21.0
0.8,0.7,0.4,0.8,0.4,21.0,0.8 0.7 0.4 0.8 0.4 21.0
0.8,0.7,0.4,0.8,0.5,21.0,0.8 0.7 0.4 0.8 0.5 21.0
0.8,0.7,0.4,0.8,0.6,21.0,0.8 0.7 0.4 0.8 0.6 21.0
0.8,0.7,0.4,0.8,0.7,21.0,0.8 0.7 0.4 0.8 0.7 21.0
0.8,0.7,0.4,0.8,0.8,21.0,0.8 0.7 0.4 0.8 0.8 21.0
0.8,0.8,0.8,0.4,0.4,21.0,0.8 0.8 0.8 0.4 0.4 21.0
0.8,0.8,0.8,0.4,0.5,21.0,0.8 0.8 0.8 0.4 0.5 21.0
0.8,0.8,0.8,0.4,0.6,21.0,0.8 0.8 0.8 0.4 0.6 21.0
0.8,0.8,0.8,0.4,0.7,21.0,0.8 0.8 0.8 0.4 0.7 21.0
0.8,0.8,0.8,0.4,0.8,21.0,0.8 0.8 0.8 0.4 0.8 21.0
0.8,0.8,0.8,0.5,0.4,21.0,0.8 0.8 0.8 0.5 0.4 21.0
0.8,0.8,0.8,0.5,0.5,21.0,0.8 0.8 0.8 0.5 0.5 21.0
0.8,0.8,0.8,0.5,0.6,21.0,0.8 0.8 0.8 0.5 0.6 21.0
0.8,0.8,0.8,0.5,0.7,21.0,0.8 0.8 0.8 0.5 0.7 21.0
0.8,0.8,0.8,0.5,0.8,21.0,0.8 0.8 0.8 0.5 0.8 21.0
0.8,0.8,0.8,0.6,0.4,21.0,0.8 0.8 0.8 0.6 0.4 21.0
0.8,0.8,0.8,0.6,0.5,21.0,0.8 0.8 0.8 0.6 0.5 21.0
0.8,0.8,0.8,0.6,0.6,21.0,0.8 0.8 0.8 0.6 0.6 21.0
0.8,0.8,0.8,0.6,0.7,21.0,0.8 0.8 0.8 0.6 0.7 21.0
0.8,0.8,0.8,0.6,0.8,21.0,0.8 0.8 0.8 0.6 0.8 21.0
0.8,0.8,0.8,0.7,0.4,21.0,0.8 0.8 0.8 0.7 0.4 21.0
0.8,0.8,0.8,0.7,0.5,21.0,0.8 0.8 0.8 0.7 0.5 21.0
0.8,0.8,0.8,0.7,0.6,21.0,0.8 0.8 0.8 0.7 0.6 21.0
0.8,0.8,0.8,0.7,0.7,21.0,0.8 0.8 0.8 0.7 0.7 21.0
0.8,0.8,0.8,0.7,0.8,21.0,0.8 0.8 0.8 0.7 0.8 21.0
0.8,0.8,0.8,0.8,0.4,21.0,0.8 0.8 0.8 0.8 0.4 21.0
0.8,0.8,0.8,0.8,0.5,21.0,0.8 0.8 0.8 0.8 0.5 21.0
0.8,0.8,0.8,0.8,0.6,21.0,0.8 0.8 0.8 0.8 0.6 21.0
0.8,0.8,0.8,0.8,0.7,21.0,0.8 0.8 0.8 0.8 0.7 21.0
0.8,0.8,0.8,0.8,0.8,21.0,0.8 0.8 0.8 0.8 0.8 21.0
0.8,0.8,0.7,0.4,0.4,21.0,0.8 0.8 0.7 0.4 0.4 21.0
0.8,0.8,0.7,0.4,0.5,21.0,0.8 0.8 0.7 0.4 0.5 21.0
0.8,0.8,0.7,0.4,0.6,21.0,0.8 0.8 0.7 0.4 0.6 21.0
0.8,0.8,0.7,0.4,0.7,21.0,0.8 0.8 0.7 0.4 0.7 21.0
0.8,0.8,0.7,0.4,0.8,21.0,0.8 0.8 0.7 0.4 0.8 21.0
0.8,0.8,0.7,0.5,0.4,21.0,0.8 0.8 0.7 0.5 0.4 21.0
0.8,0.8,0.7,0.5,0.5,21.0,0.8 0.8 0.7 0.5 0.5 21.0
0.8,0.8,0.7,0.5,0.6,21.0,0.8 0.8 0.7 0.5 0.6 21.0
0.8,0.8,0.7,0.5,0.7,21.0,0.8 0.8 0.7 0.5 0.7 21.0
0.8,0.8,0.7,0.5,0.8,21.0,0.8 0.8 0.7 0.5 0.8 21.0
0.8,0.8,0.7,0.6,0.4,21.0,0.8 0.8 0.7 0.6 0.4 21.0
0.8,0.8,0.7,0.6,0.5,21.0,0.8 0.8 0.7 0.6 0.5 21.0
0.8,0.8,0.7,0.6,0.6,21.0,0.8 0.8 0.7 0.6 0.6 21.0
0.8,0.8,0.7,0.6,0.7,21.0,0.8 0.8 0.7 0.6 0.7 21.0
0.8,0.8,0.7,0.6,0.8,21.0,0.8 0.8 0.7 0.6 0.8 21.0
0.8,0.8,0.7,0.7,0.4,21.0,0.8 0.8 0.7 0.7 0.4 21.0
0.8,0.8,0.7,0.7,0.5,21.0,0.8 0.8 0.7 0.7 0.5 21.0
0.8,0.8,0.7,0.7,0.6,21.0,0.8 0.8 0.7 0.7 0.6 21.0
0.8,0.8,0.7,0.7,0.7,21.0,0.8 0.8 0.7 0.7 0.7 21.0
0.8,0.8,0.7,0.7,0.8,21.0,0.8 0.8 0.7 0.7 0.8 21.0
0.8,0.8,0.7,0.8,0.4,21.0,0.8 0.8 0.7 0.8 0.4 21.0
0.8,0.8,0.7,0.8,0.5,21.0,0.8 0.8 0.7 0.8 0.5 21.0
0.8,0.8,0.7,0.8,0.6,21.0,0.8 0.8 0.7 0.8 0.6 21.0
0.8,0.8,0.7,0.8,0.7,21.0,0.8 0.8 0.7 0.8 0.7 21.0
0.8,0.8,0.7,0.8,0.8,21.0,0.8 0.8 0.7 0.8 0.8 21.0
0.8,0.8,0.6,0.4,0.4,21.0,0.8 0.8 0.6 0.4 0.4 21.0
0.8,0.8,0.6,0.4,0.5,21.0,0.8 0.8 0.6 0.4 0.5 21.0
0.8,0.8,0.6,0.4,0.6,21.0,0.8 0.8 0.6 0.4 0.6 21.0
0.8,0.8,0.6,0.4,0.7,21.0,0.8 0.8 0.6 0.4 0.7 21.0
0.8,0.8,0.6,0.4,0.8,21.0,0.8 0.8 0.6 0.4 0.8 21.0
0.8,0.8,0.6,0.5,0.4,21.0,0.8 0.8 0.6 0.5 0.4 21.0
0.8,0.8,0.6,0.5,0.5,21.0,0.8 0.8 0.6 0.5 0.5 21.0
0.8,0.8,0.6,0.5,0.6,21.0,0.8 0.8 0.6 0.5 0.6 21.0
0.8,0.8,0.6,0.5,0.7,21.0,0.8 0.8 0.6 0.5 0.7 21.0
0.8,0.8,0.6,0.5,0.8,21.0,0.8 0.8 0.6 0.5 0.8 21.0
0.8,0.8,0.6,0.6,0.4,21.0,0.8 0.8 0.6 0.6 0.4 21.0
0.8,0.8,0.6,0.6,0.5,21.0,0.8 0.8 0.6 0.6 0.5 21.0
0.8,0.8,0.6,0.6,0.6,21.0,0.8 0.8 0.6 0.6 0.6 21.0
0.8,0.8,0.6,0.6,0.7,21.0,0.8 0.8 0.6 0.6 0.7 21.0
0.8,0.8,0.6,0.6,0.8,21.0,0.8 0.8 0.6 0.6 0.8 21.0
0.8,0.8,0.6,0.7,0.4,21.0,0.8 0.8 0.6 0.7 0.4 21.0
0.8,0.8,0.6,0.7,0.5,21.0,0.8 0.8 0.6 0.7 0.5 21.0
0.8,0.8,0.6,0.7,0.6,21.0,0.8 0.8 0.6 0.7 0.6 21.0
0.8,0.8,0.6,0.7,0.7,21.0,0.8 0.8 0.6 0.7 0.7 21.0
0.8,0.8,0.6,0.7,0.8,21.0,0.8 0.8 0.6 0.7 0.8 21.0
0.8,0.8,0.6,0.8,0.4,21.0,0.8 0.8 0.6 0.8 0.4 21.0
0.8,0.8,0.6,0.8,0.5,21.0,0.8 0.8 0.6 0.8 0.5 21.0
0.8,0.8,0.6,0.8,0.6,21.0,0.8 0.8 0.6 0.8 0.6 21.0
0.8,0.8,0.6,0.8,0.7,21.0,0.8 0.8 0.6 0.8 0.7 21.0
0.8,0.8,0.6,0.8,0.8,21.0,0.8 0.8 0.6 0.8 0.8 21.0
0.8,0.8,0.5,0.4,0.4,21.0,0.8 0.8 0.5 0.4 0.4 21.0
0.8,0.8,0.5,0.4,0.5,21.0,0.8 0.8 0.5 0.4 0.5 21.0
0.8,0.8,0.5,0.4,0.6,21.0,0.8 0.8 0.5 0.4 0.6 21.0
0.8,0.8,0.5,0.4,0.7,21.0,0.8 0.8 0.5 0.4 0.7 21.0
0.8,0.8,0.5,0.4,0.8,21.0,0.8 0.8 0.5 0.4 0.8 21.0
0.8,0.8,0.5,0.5,0.4,21.0,0.8 0.8 0.5 0.5 0.4 21.0
0.8,0.8,0.5,0.5,0.5,21.0,0.8 0.8 0.5 0.5 0.5 21.0
0.8,0.8,0.5,0.5,0.6,21.0,0.8 0.8 0.5 0.5 0.6 21.0
0.8,0.8,0.5,0.5,0.7,21.0,0.8 0.8 0.5 0.5 0.7 21.0
0.8,0.8,0.5,0.5,0.8,21.0,0.8 0.8 0.5 0.5 0.8 21.0
0.8,0.8,0.5,0.6,0.4,21.0,0.8 0.8 0.5 0.6 0.4 21.0
0.8,0.8,0.5,0.6,0.5,21.0,0.8 0.8 0.5 0.6 0.5 21.0
0.8,0.8,0.5,0.6,0.6,21.0,0.8 0.8 0.5 0.6 0.6 21.0
0.8,0.8,0.5,0.6,0.7,21.0,0.8 0.8 0.5 0.6 0.7 21.0
0.8,0.8,0.5,0.6,0.8,21.0,0.8 0.8 0.5 0.6 0.8 21.0
0.8,0.8,0.5,0.7,0.4,21.0,0.8 0.8 0.5 0.7 0.4 21.0
0.8,0.8,0.5,0.7,0.5,21.0,0.8 0.8 0.5 0.7 0.5 21.0
0.8,0.8,0.5,0.7,0.6,21.0,0.8 0.8 0.5 0.7 0.6 21.0
0.8,0.8,0.5,0.7,0.7,21.0,0.8 0.8 0.5 0.7 0.7 21.0
0.8,0.8,0.5,0.7,0.8,21.0,0.8 0.8 0.5 0.7 0.8 21.0
0.8,0.8,0.5,0.8,0.4,21.0,0.8 0.8 0.5 0.8 0.4 21.0
0.8,0.8,0.5,0.8,0.5,21.0,0.8 0.8 0.5 0.8 0.5 21.0
0.8,0.8,0.5,0.8,0.6,21.0,0.8 0.8 0.5 0.8 0.6 21.0
0.8,0.8,0.5,0.8,0.7,21.0,0.8 0.8 0.5 0.8 0.7 21.0
0.8,0.8,0.5,0.8,0.8,21.0,0.8 0.8 0.5 0.8 0.8 21.0
0.8,0.8,0.4,0.4,0.4,21.0,0.8 0.8 0.4 0.4 0.4 21.0
0.8,0.8,0.4,0.4,0.5,21.0,0.8 0.8 0.4 0.4 0.5 21.0
0.8,0.8,0.4,0.4,0.6,21.0,0.8 0.8 0.4 0.4 0.6 21.0
0.8,0.8,0.4,0.4,0.7,21.0,0.8 0.8 0.4 0.4 0.7 21.0
0.8,0.8,0.4,0.4,0.8,21.0,0.8 0.8 0.4 0.4 0.8 21.0
0.8,0.8,0.4,0.5,0.4,21.0,0.8 0.8 0.4 0.5 0.4 21.0
0.8,0.8,0.4,0.5,0.5,21.0,0.8 0.8 0.4 0.5 0.5 21.0
0.8,0.8,0.4,0.5,0.6,21.0,0.8 0.8 0.4 0.5 0.6 21.0
0.8,0.8,0.4,0.5,0.7,21.0,0.8 0.8 0.4 0.5 0.7 21.0
0.8,0.8,0.4,0.5,0.8,21.0,0.8 0.8 0.4 0.5 0.8 21.0
0.8,0.8,0.4,0.6,0.4,21.0,0.8 0.8 0.4 0.6 0.4 21.0
0.8,0.8,0.4,0.6,0.5,21.0,0.8 0.8 0.4 0.6 0.5 21.0
0.8,0.8,0.4,0.6,0.6,21.0,0.8 0.8 0.4 0.6 0.6 21.0
0.8,0.8,0.4,0.6,0.7,21.0,0.8 0.8 0.4 0.6 0.7 21.0
0.8,0.8,0.4,0.6,0.8,21.0,0.8 0.8 0.4 0.6 0.8 21.0
0.8,0.8,0.4,0.7,0.4,21.0,0.8 0.8 0.4 0.7 0.4 21.0
0.8,0.8,0.4,0.7,0.5,21.0,0.8 0.8 0.4 0.7 0.5 21.0
0.8,0.8,0.4,0.7,0.6,21.0,0.8 0.8 0.4 0.7 0.6 21.0
0.8,0.8,0.4,0.7,0.7,21.0,0.8 0.8 0.4 0.7 0.7 21.0
0.8,0.8,0.4,0.7,0.8,21.0,0.8 0.8 0.4 0.7 0.8 21.0
0.8,0.8,0.4,0.8,0.4,21.0,0.8 0.8 0.4 0.8 0.4 21.0
0.8,0.8,0.4,0.8,0.5,21.0,0.8 0.8 0.4 0.8 0.5 21.0
0.8,0.8,0.4,0.8,0.6,21.0,0.8 0.8 0.4 0.8 0.6 21.0
0.8,0.8,0.4,0.8,0.7,21.0,0.8 0.8 0.4 0.8 0.7 21.0
0.8,0.8,0.4,0.8,0.8,21.0,0.8 0.8 0.4 0.8 0.8 21.0
0.8,0.9,0.8,0.4,0.4,21.0,0.8 0.9 0.8 0.4 0.4 21.0
0.8,0.9,0.8,0.4,0.5,21.0,0.8 0.9 0.8 0.4 0.5 21.0
0.8,0.9,0.8,0.4,0.6,21.0,0.8 0.9 0.8 0.4 0.6 21.0
0.8,0.9,0.8,0.4,0.7,21.0,0.8 0.9 0.8 0.4 0.7 21.0
0.8,0.9,0.8,0.4,0.8,21.0,0.8 0.9 0.8 0.4 0.8 21.0
0.8,0.9,0.8,0.5,0.4,21.0,0.8 0.9 0.8 0.5 0.4 21.0
0.8,0.9,0.8,0.5,0.5,21.0,0.8 0.9 0.8 0.5 0.5 21.0
0.8,0.9,0.8,0.5,0.6,21.0,0.8 0.9 0.8 0.5 0.6 21.0
0.8,0.9,0.8,0.5,0.7,21.0,0.8 0.9 0.8 0.5 0.7 21.0
0.8,0.9,0.8,0.5,0.8,21.0,0.8 0.9 0.8 0.5 0.8 21.0
0.8,0.9,0.8,0.6,0.4,21.0,0.8 0.9 0.8 0.6 0.4 21.0
0.8,0.9,0.8,0.6,0.5,21.0,0.8 0.9 0.8 0.6 0.5 21.0
0.8,0.9,0.8,0.6,0.6,21.0,0.8 0.9 0.8 0.6 0.6 21.0
0.8,0.9,0.8,0.6,0.7,21.0,0.8 0.9 0.8 0.6 0.7 21.0
0.8,0.9,0.8,0.6,0.8,21.0,0.8 0.9 0.8 0.6 0.8 21.0
0.8,0.9,0.8,0.7,0.4,21.0,0.8 0.9 0.8 0.7 0.4 21.0
0.8,0.9,0.8,0.7,0.5,21.0,0.8 0.9 0.8 0.7 0.5 21.0
0.8,0.9,0.8,0.7,0.6,21.0,0.8 0.9 0.8 0.7 0.6 21.0
0.8,0.9,0.8,0.7,0.7,21.0,0.8 0.9 0.8 0.7 0.7 21.0
0.8,0.9,0.8,0.7,0.8,21.0,0.8 0.9 0.8 0.7 0.8 21.0
0.8,0.9,0.8,0.8,0.4,21.0,0.8 0.9 0.8 0.8 0.4 21.0
0.8,0.9,0.8,0.8,0.5,21.0,0.8 0.9 0.8 0.8 0.5 21.0
0.8,0.9,0.8,0.8,0.6,21.0,0.8 0.9 0.8 0.8 0.6 21.0
0.8,0.9,0.8,0.8,0.7,21.0,0.8 0.9 0.8 0.8 0.7 21.0
0.8,0.9,0.8,0.8,0.8,21.0,0.8 0.9 0.8 0.8 0.8 21.0
0.8,0.9,0.7,0.4,0.4,21.0,0.8 0.9 0.7 0.4 0.4 21.0
0.8,0.9,0.7,0.4,0.5,21.0,0.8 0.9 0.7 0.4 0.5 21.0
0.8,0.9,0.7,0.4,0.6,21.0,0.8 0.9 0.7 0.4 0.6 21.0
0.8,0.9,0.7,0.4,0.7,21.0,0.8 0.9 0.7 0.4 0.7 21.0
0.8,0.9,0.7,0.4,0.8,21.0,0.8 0.9 0.7 0.4 0.8 21.0
0.8,0.9,0.7,0.5,0.4,21.0,0.8 0.9 0.7 0.5 0.4 21.0
0.8,0.9,0.7,0.5,0.5,21.0,0.8 0.9 0.7 0.5 0.5 21.0
0.8,0.9,0.7,0.5,0.6,21.0,0.8 0.9 0.7 0.5 0.6 21.0
0.8,0.9,0.7,0.5,0.7,21.0,0.8 0.9 0.7 0.5 0.7 21.0
0.8,0.9,0.7,0.5,0.8,21.0,0.8 0.9 0.7 0.5 0.8 21.0
0.8,0.9,0.7,0.6,0.4,21.0,0.8 0.9 0.7 0.6 0.4 21.0
0.8,0.9,0.7,0.6,0.5,21.0,0.8 0.9 0.7 0.6 0.5 21.0
0.8,0.9,0.7,0.6,0.6,21.0,0.8 0.9 0.7 0.6 0.6 21.0
0.8,0.9,0.7,0.6,0.7,21.0,0.8 0.9 0.7 0.6 0.7 21.0
0.8,0.9,0.7,0.6,0.8,21.0,0.8 0.9 0.7 0.6 0.8 21.0
0.8,0.9,0.7,0.7,0.4,21.0,0.8 0.9 0.7 0.7 0.4 21.0
0.8,0.9,0.7,0.7,0.5,21.0,0.8 0.9 0.7 0.7 0.5 21.0
0.8,0.9,0.7,0.7,0.6,21.0,0.8 0.9 0.7 0.7 0.6 21.0
0.8,0.9,0.7,0.7,0.7,21.0,0.8 0.9 0.7 0.7 0.7 21.0
0.8,0.9,0.7,0.7,0.8,21.0,0.8 0.9 0.7 0.7 0.8 21.0
0.8,0.9,0.7,0.8,0.4,21.0,0.8 0.9 0.7 0.8 0.4 21.0
0.8,0.9,0.7,0.8,0.5,21.0,0.8 0.9 0.7 0.8 0.5 21.0
0.8,0.9,0.7,0.8,0.6,21.0,0.8 0.9 0.7 0.8 0.6 21.0
0.8,0.9,0.7,0.8,0.7,21.0,0.8 0.9 0.7 0.8 0.7 21.0
0.8,0.9,0.7,0.8,0.8,21.0,0.8 0.9 0.7 0.8 0.8 21.0
0.8,0.9,0.6,0.4,0.4,21.0,0.8 0.9 0.6 0.4 0.4 21.0
0.8,0.9,0.6,0.4,0.5,21.0,0.8 0.9 0.6 0.4 0.5 21.0
0.8,0.9,0.6,0.4,0.6,21.0,0.8 0.9 0.6 0.4 0.6 21.0
0.8,0.9,0.6,0.4,0.7,21.0,0.8 0.9 0.6 0.4 0.7 21.0
0.8,0.9,0.6,0.4,0.8,21.0,0.8 0.9 0.6 0.4 0.8 21.0
0.8,0.9,0.6,0.5,0.4,21.0,0.8 0.9 0.6 0.5 0.4 21.0
0.8,0.9,0.6,0.5,0.5,21.0,0.8 0.9 0.6 0.5 0.5 21.0
0.8,0.9,0.6,0.5,0.6,21.0,0.8 0.9 0.6 0.5 0.6 21.0
0.8,0.9,0.6,0.5,0.7,21.0,0.8 0.9 0.6 0.5 0.7 21.0
